			人口	人口	人口	人口	人口	人口	人口	人口	人口	人口
1,480	奈良県	2004	1,231,000	200,000	273,000		1,434,548	1,428,000			52.3	47.7
1,481	奈良県	2005	1,222,230	197,136	283,528	126,249	1,430,366	1,421,310		679,555	52.4	47.6
1,482	奈良県	2006	1,221,000	194,000	295,000		1,425,308	1,417,000			52.4	47.5
1,483	奈良県	2007	1,218,000	192,000	307,000		1,419,626	1,413,000			52.5	47.5
1,484	奈良県	2008	1,215,000	188,000	318,000		1,414,970	1,407,000			52.6	47.5
1,485	奈良県	2009	1,214,000	185,000	329,000		1,411,715	1,404,000			52.6	47.4
1,486	奈良県	2010	1,208,808	184,011	333,746	154,057	1,406,701	1,400,728		644,299	52.6	47.4
1,487	奈良県	2011	1,214,000	182,000	340,000		1,401,243	1,396,000			52.7	47.3
1,488	奈良県	2012	1,211,000	179,000	355,000		1,394,729	1,390,000	1,405,453		52.7	47.2
1,489	奈良県	2013	1,207,000	176,000	369,000		1,392,193	1,383,000	1,403,034		52.6	47.2
1,490	奈良県	2014	1,202,000	173,000	383,000		1,384,855	1,376,000	1,395,648		52.6	47.1
1,491	奈良県	2015	1,185,166	168,970	388,614	180,549	1,376,964	1,364,316	1,387,818	621,323	52.8	47.2
1,492	奈良県	2016	1,190,000	166,000	401,000		1,368,900	1,356,000	1,380,181		52.9	47.2
1,493	奈良県	2017	1,184,000	163,000	408,000		1,359,935	1,348,000	1,371,700		52.9	47.2
1,494	奈良県	2018	1,178,000	160,000	413,000		1,350,265	1,339,000	1,362,781		52.9	47.2
1,495	奈良県	2019	1,173,000	158,000	417,000		1,340,085	1,330,000	1,353,837		53.0	47.2
1,496	奈良県	2020	1,152,251	154,271	414,576	214,659	1,331,087	1,324,473	1,344,952	598,156	52.9	47.1
1,497	奈良県	2021	1,164,000	152,000	423,000		1,321,704	1,315,000	1,335,378		52.9	47.1
1,498	奈良県	2022	1,158,000	148,000	423,000		1,310,077	1,306,000	1,325,385		52.9	47.0
1,499	奈良県	2023	1,151,000	145,000	423,000		1,297,909	1,296,000	1,315,207		52.9	47.0
1,500	奈良県	2024	1,143,000	142,000	423,000			1,285,000				
1,501	和歌山県	1975	820,335	251,618	111,518	37,045	1,087,216	1,072,118		500,513	51.7	48.3
1,502	和歌山県	1976	828,000	250,000	115,000		1,091,576	1,077,000			51.7	48.3
1,503	和歌山県	1977	835,000	247,000	119,000		1,094,503	1,080,000			51.7	48.3
1,504	和歌山県	1978	842,000	245,000	122,000		1,097,304	1,084,000			51.8	48.2
1,505	和歌山県	1979	850,000	241,000	126,000		1,097,896	1,086,000			51.7	48.3
1,506	和歌山県	1980	842,630	243,977	127,950	46,011	1,099,506	1,087,012		514,180	51.8	48.2
1,507	和歌山県	1981	843,000	245,000	131,000		1,100,120	1,088,000			51.9	48.2
1,508	和歌山県	1982	849,000	242,000	134,000		1,100,527	1,090,000			51.9	48.1
1,509	和歌山県	1983	852,000	239,000	137,000		1,099,076	1,090,000			52.0	48.0
1,510	和歌山県	1984	856,000	235,000	140,000		1,097,881	1,088,000			52.1	48.0
1,511	和歌山県	1985	861,913	225,208	143,533	57,165	1,095,229	1,087,206		518,457	52.2	47.8
1,512	和歌山県	1986	866,000	219,000	146,000		1,093,356	1,083,000			52.2	47.8
1,513	和歌山県	1987	871,000	212,000	150,000		1,090,446	1,079,000			52.3	47.7
1,514	和歌山県	1988	877,000	204,000	154,000		1,089,152	1,076,000			52.3	47.7
1,515	和歌山県	1989	884,000	197,000	158,000		1,089,743	1,074,000			52.4	47.6
1,516	和歌山県	1990	880,713	192,839	164,552	68,507	1,090,676	1,074,325		521,763	52.5	47.5
1,517	和歌山県	1991	889,000	187,000	171,000		1,091,409	1,076,000			52.4	47.5
1,518	和歌山県	1992	896,000	182,000	177,000		1,093,057	1,076,000			52.5	47.6
1,519	和歌山県	1993	902,000	177,000	183,000		1,094,933	1,077,000			52.6	47.5
1,520	和歌山県	1994	908,000	174,000	190,000		1,098,625	1,080,000			52.4	47.5
1,521	和歌山県	1995	904,667	175,660	195,575	79,136	1,098,682	1,080,435		546,051	52.5	47.5
1,522	和歌山県	1996	908,000	172,000	202,000		1,098,200	1,079,000			52.5	47.5
1,523	和歌山県	1997	910,000	168,000	207,000		1,095,626	1,078,000			52.5	47.4
1,524	和歌山県	1998	912,000	164,000	213,000		1,094,120	1,076,000			52.6	47.4
1,525	和歌山県	1999	914,000	160,000	218,000		1,091,260	1,074,000			52.6	47.4
1,526	和歌山県	2000	910,128	159,496	226,323	96,472	1,087,614	1,069,912		525,162	52.6	47.4
1,527	和歌山県	2001	912,000	155,000	232,000		1,083,391	1,065,000			52.7	47.3
1,528	和歌山県	2002	911,000	151,000	237,000		1,079,055	1,059,000			52.7	47.2
1,529	和歌山県	2003	909,000	147,000	241,000		1,073,434	1,052,000			52.8	47.2
1,530	和歌山県	2004	907,000	143,000	244,000		1,067,114	1,045,000			52.8	47.2
1,531	和歌山県	2005	891,901	142,670	249,473	120,328	1,061,559	1,035,969		510,892	52.9	47.1
1,532	和歌山県	2006	889,000	139,000	255,000		1,053,896	1,029,000			53.0	47.0
1,533	和歌山県	2007	884,000	135,000	260,000		1,045,973	1,021,000			53.0	47.0
1,534	和歌山県	2008	879,000	132,000	264,000		1,038,729	1,014,000			53.0	47.0
1,535	和歌山県	2009	875,000	129,000	268,000		1,032,779	1,008,000			53.0	47.0
1,536	和歌山県	2010	865,419	128,005	270,846	138,924	1,025,613	1,002,198		483,582	53.0	47.0
1,537	和歌山県	2011	869,000	126,000	274,000		1,018,668	995,000			53.0	47.0
1,538	和歌山県	2012	864,000	124,000	281,000		1,010,982	988,000	1,016,563		53.0	47.1
1,539	和歌山県	2013	858,000	121,000	288,000		1,006,455	979,000	1,012,236		53.0	47.1
1,540	和歌山県	2014	852,000	119,000	296,000		997,903	971,000	1,003,730		53.0	47.1
1,541	和歌山県	2015	842,518	116,412	296,239	149,093	988,335	963,579	994,317	466,181	53.0	47.0
1,542	和歌山県	2016	840,000	114,000	302,000		978,540	954,000	984,689		53.0	47.2
1,543	和歌山県	2017	833,000	112,000	304,000		968,748	945,000	975,074		53.1	47.2
1,544	和歌山県	2018	826,000	109,000	306,000		958,055	935,000	964,598		53.2	47.4
1,545	和歌山県	2019	817,000	107,000	306,000		947,173	925,000	954,258		53.2	47.5
1,546	和歌山県	2020	809,204	105,360	305,500	162,676	937,565	922,584	944,750	446,046	52.8	47.2
1,547	和歌山県	2021	810,000	104,000	308,000		928,035	914,000	935,084		52.8	47.2
1,548	和歌山県	2022	802,000	101,000	307,000		916,597	903,000	924,469		52.8	47.2
1,549	和歌山県	2023	793,000	99,000	305,000		904,367	892,000	913,297		52.8	47.1
1,550	和歌山県	2024	784,000	96,000	303,000			880,000				
1,551	鳥取県	1975	452,875	128,361	64,720	22,904	589,779	581,311		314,842	52.3	47.7
1,552	鳥取県	1976	457,000	129,000	67,000		593,552	586,000			52.2	47.8
1,553	鳥取県	1977	461,000	129,000	69,000		597,442	591,000			52.1	47.7
1,554	鳥取県	1978	464,000	130,000	71,000		602,229	595,000			52.1	47.9
1,555	鳥取県	1979	469,000	130,000	73,000		605,622	600,000			52.0	48.0
1,556	鳥取県	1980	473,418	130,631	74,474	27,611	609,031	604,221		329,416	52.0	48.0
1,557	鳥取県	1981	475,000	132,000	77,000		611,878	607,000			52.1	48.1
1,558	鳥取県	1982	478,000	132,000	79,000		613,924	610,000			52.0	48.0
1,559	鳥取県	1983	480,000	132,000	81,000		615,898	612,000			52.0	48.0
1,560	鳥取県	1984	482,000	132,000	82,000		618,143	614,000			52.0	48.0
1,561	鳥取県	1985	485,326	130,668	84,609	33,597	618,957	616,024		330,904	52.0	48.0
1,562	鳥取県	1986	487,000	129,000	87,000		619,655	616,000			52.1	48.1
1,563	鳥取県	1987	491,000	127,000	90,000		619,627	616,000			52.1	48.1
1,564	鳥取県	1988	493,000	124,000	92,000		620,215	617,000			52.0	48.0
1,565	鳥取県	1989	497,000	121,000	96,000		619,488	616,000			52.1	47.9
1,566	鳥取県	1990	496,946	118,201	99,728	41,079	619,823	615,722		329,829	52.1	47.9
1,567	鳥取県	1991	500,000	115,000	104,000		619,115	615,000			52.2	48.0
1,568	鳥取県	1992	502,000	112,000	108,000		618,045	615,000			52.0	47.8
1,569	鳥取県	1993	505,000	110,000	111,000		618,349	614,000			52.1	47.9
1,570	鳥取県	1994	507,000	107,000	115,000		619,377	614,000			52.1	47.9
1,571	鳥取県	1995	509,344	105,456	118,380	48,353	619,238	614,929		336,895	52.1	47.9
1,572	鳥取県	1996	512,000	103,000	122,000		619,431	615,000			52.2	47.8
1,573	鳥取県	1997	514,000	100,000	126,000		618,996	614,000			52.1	47.9
1,574	鳥取県	1998	517,000	98,000	129,000		618,868	615,000			52.2	47.8
1,575	鳥取県	1999	519,000	95,000	132,000		617,825	614,000			52.1	47.9
1,576	鳥取県	2000	518,905	93,584	134,984	60,143	617,078	613,289		331,275	52.2	47.8
1,577	鳥取県	2001	522,000	92,000	138,000		616,642	613,000			52.2	48.0
1,578	鳥取県	2002	522,000	90,000	141,000		615,812	612,000			52.1	47.9
1,579	鳥取県	2003	523,000	87,000	143,000		614,650	611,000			52.2	48.0
1,580	鳥取県	2004	524,000	85,000	144,000		612,191	610,000			52.1	47.9
1,581	鳥取県	2005	521,652	84,823	146,113	75,084	610,434	607,012		322,356	52.2	47.8
1,582	鳥取県	2006	521,000	83,000	149,000		606,695	604,000			52.3	47.8
1,583	鳥取県	2007	520,000	80,000	150,000		602,411	601,000			52.2	47.8
1,584	鳥取県	2008	517,000	78,000	152,000		598,485	596,000			52.3	47.7
1,585	鳥取県	2009	515,000	76,000	153,000		595,331	592,000			52.4	47.6
1,586	鳥取県	2010	505,712	77,951	153,614	85,095	592,213	588,667		305,358	52.3	47.7
1,587	鳥取県	2011	508,000	77,000	155,000		588,715	585,000			52.3	47.9
1,588	鳥取県	2012	505,000	77,000	158,000		584,602	582,000	588,508		52.4	47.8
1,589	鳥取県	2013	502,000	76,000	163,000		583,274	578,000	587,067		52.4	47.9
1,590	鳥取県	2014	499,000	75,000	167,000		579,554	574,000	583,351		52.6	47.9
1,591	鳥取県	2015	495,393	73,685	169,092	89,799	575,418	573,441	579,309	292,349	52.3	47.7
1,592	鳥取県	2016	497,000	73,000	173,000		571,173	570,000	575,264		52.3	47.7
1,593	鳥取県	2017	493,000	72,000	175,000		566,495	565,000	570,824		52.4	47.8
1,594	鳥取県	2018	490,000	71,000	177,000		561,445	560,000	566,052		52.3	47.9
1,595	鳥取県	2019	486,000	70,000	178,000		556,195	556,000	561,175		52.3	47.8
1,596	鳥取県	2020	477,048	68,330	177,046	92,475	552,046	553,407	556,959	279,059	52.2	47.8
1,597	鳥取県	2021	482,000	67,000	180,000		547,318	549,000	551,806		52.1	47.7
1,598	鳥取県	2022	478,000	66,000	180,000		541,587	544,000	546,558		52.2	47.8
1,599	鳥取県	2023	473,000	65,000	179,000		534,698	537,000	540,207		52.1	47.9
1,600	鳥取県	2024	468,000	63,000	179,000			531,000				
1,601	島根県	1975	600,772	168,072	95,831	35,527	776,118	768,886		411,629	52.3	47.7
1,602	島根県	1976	604,000	168,000	98,000		779,601	771,000			52.1	47.9
1,603	島根県	1977	608,000	167,000	100,000		782,486	775,000			52.1	48.0
1,604	島根県	1978	612,000	167,000	103,000		786,044	779,000			52.0	48.0
1,605	島根県	1979	614,000	167,000	105,000		788,932	782,000			51.9	48.1
1,606	島根県	1980	617,417	167,310	107,479	41,729	790,284	784,795		421,672	51.9	48.1
1,607	島根県	1981	617,000	169,000	110,000		791,838	787,000			51.8	48.2
1,608	島根県	1982	620,000	167,000	112,000		792,287	790,000			51.8	48.1
1,609	島根県	1983	621,000	166,000	114,000		792,103	790,000			51.9	48.2
1,610	島根県	1984	624,000	165,000	117,000		793,394	793,000			51.8	48.2
1,611	島根県	1985	631,798	162,817	121,744	49,559	793,315	794,629		423,440	51.8	48.2
1,612	島根県	1986	633,000	161,000	125,000		793,372	793,000			51.8	48.0
1,613	島根県	1987	635,000	157,000	129,000		791,522	792,000			51.9	48.0
1,614	島根県	1988	638,000	153,000	133,000		787,811	789,000			52.0	47.9
1,615	島根県	1989	640,000	148,000	137,000		785,163	785,000			52.1	47.9
1,616	島根県	1990	636,314	143,884	142,061	59,900	782,140	781,021		410,528	52.2	47.8
1,617	島根県	1991	638,000	140,000	148,000		778,816	778,000			52.2	47.8
1,618	島根県	1992	639,000	136,000	153,000		776,024	775,000			52.3	47.9
1,619	島根県	1993	640,000	132,000	158,000		774,624	773,000			52.1	47.7
1,620	島根県	1994	642,000	128,000	163,000		774,193	772,000			52.2	47.8
1,621	島根県	1995	644,959	126,403	167,040	70,470	772,601	771,441		416,476	52.2	47.8
1,622	島根県	1996	647,000	123,000	172,000		770,731	770,000			52.2	47.8
1,623	島根県	1997	648,000	120,000	177,000		768,310	768,000			52.2	47.8
1,624	島根県	1998	649,000	117,000	182,000		765,980	765,000			52.2	47.8
1,625	島根県	1999	650,000	114,000	186,000		763,699	763,000			52.2	47.8
1,626	島根県	2000	649,134	111,982	189,031	85,685	762,144	761,503		401,750	52.2	47.8
1,627	島根県	2001	652,000	109,000	194,000		759,303	760,000			52.2	47.9
1,628	島根県	2002	652,000	105,000	197,000		756,770	756,000			52.2	47.8
1,629	島根県	2003	652,000	102,000	199,000		752,534	752,000			52.3	47.7
1,630	島根県	2004	650,000	98,000	200,000		747,469	747,000			52.3	47.8
1,631	島根県	2005	640,574	100,542	201,103	104,864	744,677	742,223		386,110	52.3	47.7
1,632	島根県	2006	639,000	98,000	203,000		739,080	737,000			52.4	47.6
1,633	島根県	2007	636,000	95,000	206,000		733,123	733,000			52.3	47.6
1,634	島根県	2008	631,000	93,000	207,000		727,793	727,000			52.3	47.7
1,635	島根県	2009	627,000	91,000	209,000		723,182	721,000			52.3	47.7
1,636	島根県	2010	621,551	92,218	207,398	118,736	718,218	717,397		364,501	52.2	47.8
1,637	島根県	2011	621,000	91,000	207,000		713,056	712,000			52.2	47.9
1,638	島根県	2012	617,000	90,000	212,000		707,878	707,000	713,134		52.2	47.9
1,639	島根県	2013	613,000	89,000	217,000		706,064	702,000	711,364		52.3	48.0
1,640	島根県	2014	608,000	88,000	221,000		700,491	697,000	706,198		52.2	48.1
1,641	島根県	2015	599,525	86,056	222,648	121,398	695,113	694,352	701,394	353,201	52.0	48.0
1,642	島根県	2016	604,000	86,000	228,000		689,603	690,000	696,382		52.0	48.1
1,643	島根県	2017	600,000	85,000	230,000		683,536	685,000	691,225		52.0	48.2
1,644	島根県	2018	597,000	84,000	231,000		677,251	680,000	686,126		51.9	48.4
1,645	島根県	2019	591,000	83,000	231,000		670,468	674,000	679,324		51.9	48.5
1,646	島根県	2020	580,537	81,641	227,881	122,490	664,062	671,126	672,979	341,878	51.7	48.3
1,647	島根県	2021	584,000	81,000	229,000		657,409	665,000	666,331		51.6	48.4
1,648	島根県	2022	579,000	79,000	229,000		649,691	658,000	658,809		51.7	48.3
1,649	島根県	2023	573,000	77,000	227,000		641,037	650,000	650,624		51.5	48.3
1,650	島根県	2024	567,000	75,000	226,000			642,000				
1,651	岡山県	1975	1,397,142	416,900	193,289	67,151	1,846,339	1,814,305		928,806	51.6	48.4
1,652	岡山県	1976	1,407,000	423,000	199,000		1,855,781	1,829,000			51.6	48.4
1,653	岡山県	1977	1,416,000	425,000	205,000		1,866,291	1,840,000			51.6	48.4
1,654	岡山県	1978	1,427,000	426,000	212,000		1,877,712	1,850,000			51.6	48.4
1,655	岡山県	1979	1,439,000	426,000	219,000		1,883,739	1,861,000			51.6	48.4
1,656	岡山県	1980	1,446,541	424,254	223,306	84,013	1,889,370	1,871,023		946,002	51.6	48.4
1,657	岡山県	1981	1,453,000	427,000	229,000		1,894,702	1,881,000			51.6	48.4
1,658	岡山県	1982	1,464,000	423,000	234,000		1,902,290	1,891,000			51.6	48.4
1,659	岡山県	1983	1,476,000	420,000	238,000		1,908,172	1,901,000			51.7	48.3
1,660	岡山県	1984	1,487,000	415,000	241,000		1,913,888	1,909,000			51.7	48.3
1,661	岡山県	1985	1,507,413	409,216	249,555	103,816	1,920,219	1,916,906		966,388	51.7	48.3
1,662	岡山県	1986	1,522,000	401,000	256,000		1,924,949	1,921,000			51.7	48.3
1,663	岡山県	1987	1,537,000	390,000	262,000		1,928,786	1,924,000			51.7	48.3
1,664	岡山県	1988	1,551,000	378,000	269,000		1,930,093	1,925,000			51.8	48.2
1,665	岡山県	1989	1,567,000	365,000	277,000		1,931,701	1,925,000			51.8	48.2
1,666	岡山県	1990	1,571,985	353,191	285,764	125,421	1,934,150	1,925,877		982,239	51.9	48.1
1,667	岡山県	1991	1,586,000	343,000	297,000		1,936,140	1,930,000			51.9	48.1
1,668	岡山県	1992	1,598,000	334,000	307,000		1,940,276	1,935,000			51.9	48.1
1,669	岡山県	1993	1,610,000	326,000	318,000		1,944,167	1,940,000			51.9	48.1
1,670	岡山県	1994	1,619,000	320,000	329,000		1,948,448	1,945,000			51.9	48.1
1,671	岡山県	1995	1,633,552	315,902	339,313	142,801	1,950,586	1,950,750		1,027,927	51.9	48.1
1,672	岡山県	1996	1,642,000	310,000	352,000		1,953,532	1,951,000			51.9	48.1
1,673	岡山県	1997	1,650,000	306,000	364,000		1,956,160	1,952,000			51.9	48.1
1,674	岡山県	1998	1,657,000	301,000	375,000		1,958,385	1,953,000			52.0	48.0
1,675	岡山県	1999	1,664,000	295,000	384,000		1,957,664	1,953,000			52.0	48.0
1,676	岡山県	2000	1,658,780	291,346	393,658	171,302	1,957,529	1,950,828		998,781	52.0	48.0
1,677	岡山県	2001	1,665,000	287,000	405,000		1,957,228	1,954,000			52.0	48.0
1,678	岡山県	2002	1,668,000	284,000	415,000		1,957,313	1,956,000			52.0	48.0
1,679	岡山県	2003	1,672,000	281,000	423,000		1,957,269	1,958,000			52.0	48.0
1,680	岡山県	2004	1,674,000	278,000	429,000		1,955,317	1,959,000			52.0	47.9
1,681	岡山県	2005	1,674,372	275,743	438,054	213,415	1,954,919	1,957,264		984,524	52.0	48.0
1,682	岡山県	2006	1,680,000	274,000	452,000		1,951,420	1,956,000			52.0	48.0
1,683	岡山県	2007	1,681,000	272,000	463,000		1,948,250	1,956,000			52.0	48.0
1,684	岡山県	2008	1,678,000	270,000	473,000		1,943,864	1,953,000			52.0	48.0
1,685	岡山県	2009	1,675,000	267,000	483,000		1,939,449	1,949,000			52.0	48.0
1,686	岡山県	2010	1,663,211	264,853	484,718	249,873	1,934,057	1,945,276		970,386	52.0	48.0
1,687	岡山県	2011	1,678,000	263,000	493,000		1,931,586	1,941,000			52.0	48.0
1,688	岡山県	2012	1,674,000	261,000	507,000		1,925,697	1,936,000	1,946,083		52.1	48.0
1,689	岡山県	2013	1,672,000	258,000	524,000		1,924,542	1,930,000	1,945,208		52.1	48.0
1,690	岡山県	2014	1,669,000	256,000	540,000		1,918,637	1,924,000	1,939,722		52.1	48.0
1,691	岡山県	2015	1,639,016	247,890	540,876	269,217	1,911,633	1,921,525	1,933,781	939,536	52.0	48.0
1,692	岡山県	2016	1,667,000	247,000	560,000		1,903,779	1,915,000	1,927,632		52.1	48.0
1,693	岡山県	2017	1,664,000	243,000	567,000		1,895,025	1,907,000	1,920,619		52.1	48.1
1,694	岡山県	2018	1,658,000	240,000	571,000		1,883,926	1,898,000	1,911,722		52.1	48.2
1,695	岡山県	2019	1,653,000	237,000	573,000		1,872,421	1,890,000	1,903,627		52.1	48.3
1,696	岡山県	2020	1,590,385	229,352	557,991	296,659	1,862,967	1,888,432	1,893,874	900,627	51.9	48.1
1,697	岡山県	2021	1,646,000	230,000	575,000		1,850,283	1,876,000	1,879,280		51.9	48.1
1,698	岡山県	2022	1,637,000	225,000	574,000		1,834,223	1,862,000	1,865,478		51.9	48.1
1,699	岡山県	2023	1,627,000	220,000	573,000		1,815,987	1,847,000	1,851,125		51.9	48.1
1,700	岡山県	2024	1,616,000	215,000	571,000			1,831,000				
1,701	広島県	1975	2,012,321	633,219	235,015	82,240	2,656,244	2,646,324		1,325,766	51.0	49.0
1,702	広島県	1976	2,029,000	642,000	243,000		2,676,760	2,670,000			51.0	49.0
1,703	広島県	1977	2,045,000	648,000	253,000		2,696,780	2,689,000			51.1	48.9
1,704	広島県	1978	2,058,000	650,000	262,000		2,705,513	2,703,000			51.2	48.8
1,705	広島県	1979	2,072,000	650,000	272,000		2,720,730	2,717,000			51.2	48.8
1,706	広島県	1980	2,090,997	647,154	279,132	101,360	2,742,160	2,739,161		1,358,896	51.2	48.8
1,707	広島県	1981	2,107,000	653,000	288,000		2,761,371	2,761,000			51.2	48.8
1,708	広島県	1982	2,129,000	648,000	297,000		2,775,778	2,777,000			51.2	48.8
1,709	広島県	1983	2,151,000	642,000	305,000		2,787,510	2,793,000			51.2	48.8
1,710	広島県	1984	2,173,000	633,000	312,000		2,799,238	2,807,000			51.2	48.8
1,711	広島県	1985	2,203,298	615,159	323,455	126,829	2,810,608	2,819,200		1,406,890	51.3	48.7
1,712	広島県	1986	2,230,000	601,000	334,000		2,820,688	2,829,000			51.3	48.7
1,713	広島県	1987	2,254,000	584,000	345,000		2,824,957	2,834,000			51.3	48.7
1,714	広島県	1988	2,282,000	564,000	357,000		2,830,632	2,838,000			51.3	48.7
1,715	広島県	1989	2,308,000	545,000	370,000		2,837,679	2,843,000			51.4	48.6
1,716	広島県	1990	2,318,295	525,256	381,477	157,815	2,845,130	2,849,847		1,451,288	51.4	48.6
1,717	広島県	1991	2,348,000	511,000	398,000		2,851,218	2,859,000			51.4	48.5
1,718	広島県	1992	2,369,000	498,000	412,000		2,857,304	2,867,000			51.4	48.6
1,719	広島県	1993	2,387,000	485,000	427,000		2,861,699	2,873,000			51.4	48.6
1,720	広島県	1994	2,401,000	475,000	444,000		2,867,822	2,877,000			51.4	48.6
1,721	広島県	1995	2,412,765	466,553	456,497	188,000	2,870,671	2,881,748		1,529,704	51.5	48.5
1,722	広島県	1996	2,424,000	458,000	472,000		2,873,296	2,881,000			51.5	48.5
1,723	広島県	1997	2,433,000	450,000	487,000		2,875,022	2,882,000			51.5	48.4
1,724	広島県	1998	2,442,000	442,000	502,000		2,876,405	2,882,000			51.6	48.4
1,725	広島県	1999	2,449,000	434,000	515,000		2,874,315	2,881,000			51.6	48.4
1,726	広島県	2000	2,448,333	428,035	531,537	231,601	2,872,196	2,878,915		1,491,864	51.6	48.4
1,727	広島県	2001	2,458,000	421,000	549,000		2,869,011	2,880,000			51.6	48.3
1,728	広島県	2002	2,463,000	415,000	564,000		2,870,542	2,878,000			51.7	48.3
1,729	広島県	2003	2,468,000	410,000	578,000		2,869,555	2,879,000			51.7	48.3
1,730	広島県	2004	2,472,000	406,000	588,000		2,868,251	2,879,000			51.7	48.3
1,731	広島県	2005	2,459,394	403,271	600,545	288,529	2,870,907	2,876,642		1,471,357	51.7	48.3
1,732	広島県	2006	2,474,000	401,000	623,000		2,867,423	2,875,000			51.7	48.3
1,733	広島県	2007	2,476,000	398,000	643,000		2,864,167	2,874,000			51.7	48.3
1,734	広島県	2008	2,474,000	394,000	660,000		2,859,300	2,870,000			51.7	48.3
1,735	広島県	2009	2,472,000	391,000	677,000		2,856,308	2,864,000			51.7	48.3
1,736	広島県	2010	2,441,696	386,810	676,660	335,608	2,852,728	2,860,750		1,419,325	51.7	48.3
